date,HK.00001,HK.00002,HK.00003,HK.00005,HK.00006,HK.00011,HK.00012,HK.00016,HK.00017,HK.00027,HK.00066,HK.00101,HK.00175,HK.00267,HK.00288,HK.00386,HK.00388,HK.00669,HK.00688,HK.00700,HK.00762,HK.00823,HK.00857,HK.00883,HK.00939,HK.00941,HK.01038,HK.01044,HK.01093,HK.01109,HK.01113,HK.01177,HK.01299,HK.01398,HK.01928,HK.02007,HK.02018,HK.02020,HK.02313,HK.02318,HK.02319,HK.02382,HK.02388,HK.02628,HK.03328,HK.03988
2018-09-18,85.566,86.87,13.0097062,61.80549,50.35,189.4,32.9272345,102.4,35.44,49.29,38.72,13.53,13.54,10.455,4.875,6.86293,202.45,47.49,21.78,315.8,8.83255,69.4499,5.69103,13.2,5.84128,70.179,56.51,64.47095,8.3374518,24.57,61.83,4.7733644,62.591,4.8878,32.77,9.6763,75.12,33.24,87.25,70.90922,22.047,90.828,32.893,16.07839,4.9554,2.97985
2018-09-19,85.966,86.92,12.9923904,62.00549,49.7,188.2,33.063598,102.2,37.84,50.94,38.82,13.59,14.34,10.455,4.885,7.08293,206.45,47.69,23.08,319.4,8.86255,69.1999,5.81103,13.56,5.95128,69.579,56.41,66.07095,8.3999514,25.82,62.23,4.9000317,63.191,4.9678,33.42,9.8963,74.62,34.54,90.65,72.70922,23.597,93.478,32.943,16.29839,4.9954,2.99985
2018-09-20,85.516,86.52,12.9231272,62.70549,49.65,188.6,32.88178,101.7,36.96,51.04,38.37,13.63,14.34,10.435,4.855,7.04293,207.05,48.14,23.43,322.0,8.88255,68.6499,5.80103,13.3,5.99128,70.729,56.76,66.37095,8.7124494,26.12,62.63,4.8200313,62.941,4.9878,33.07,9.7763,73.92,34.99,91.4,73.10922,24.097,94.078,32.993,16.49839,5.0554,3.00985
2018-09-21,84.516,84.37,12.8365482,63.80549,49.4,191.4,32.972689,102.3,37.2,53.49,38.32,13.77,15.98,10.475,5.165,6.92293,211.05,47.59,24.18,332.2,8.90255,67.0999,5.74103,12.76,6.20128,70.079,56.86,66.52095,8.4416178,26.92,62.93,5.0400324,65.241,5.1678,33.87,10.2763,68.42,36.04,94.3,74.45922,25.447,91.228,34.293,16.95839,5.1754,3.09985
2018-09-24,83.816,83.67,12.8019166,63.00549,49.45,188.0,32.518144,101.4,36.8,51.34,38.92,13.63,15.32,10.295,4.975,6.83293,206.05,46.29,23.33,325.6,8.74255,66.6999,5.62103,12.84,6.08128,69.329,56.86,65.17095,8.6811996,25.5,62.08,4.9200318,64.341,5.0678,33.17,9.6363,70.47,34.79,92.6,74.00922,24.347,87.578,33.493,16.57839,5.0554,3.03985
2018-09-26,84.366,83.07,12.8365482,63.70549,49.35,190.4,32.790871,101.3,36.72,51.29,38.77,13.73,15.32,10.375,5.115,7.01293,209.05,47.64,23.18,327.8,8.76255,69.6499,5.91103,13.46,6.15128,69.529,57.06,66.77095,8.5457838,26.05,62.03,4.9466986,65.541,5.1578,32.72,9.4163,64.97,34.89,95.2,74.70922,24.897,89.428,34.393,16.71839,5.1054,3.06985
2018-09-27,83.766,83.07,12.8192324,63.45549,48.9,194.8,32.4726895,100.5,35.68,48.94,38.37,13.75,15.06,10.555,4.985,6.96293,208.25,47.59,22.88,323.2,8.75255,69.5999,5.87103,13.56,6.09128,69.829,57.11,66.07095,8.4207846,24.95,63.33,4.8600315,66.441,5.1278,32.32,9.2163,64.72,35.34,94.65,74.40922,25.047,88.628,34.293,16.71839,5.1054,3.06985
2018-09-28,84.116,83.67,12.8019166,63.25549,48.4,194.0,32.2908715,99.4,35.52,48.29,38.42,13.79,15.0,10.835,4.995,7.11293,206.05,47.94,22.53,321.0,8.74255,70.0499,5.98103,14.12,6.14128,70.979,56.96,66.97095,8.2957854,24.95,61.28,4.760031,67.341,5.1478,32.47,8.6663,64.32,36.39,96.7,75.05922,25.647,88.828,34.293,16.79839,5.1754,3.05985
2018-10-02,81.116,82.47,12.4902322,61.80549,48.8,190.6,31.609054,96.8,35.36,45.94,37.92,13.49,14.34,10.795,5.045,6.90293,200.65,47.34,21.83,314.8,8.65255,67.4999,5.97103,14.26,5.92128,69.279,57.31,65.82095,8.1916194,23.95,60.18,4.6333637,64.991,4.9578,31.07,8.4063,63.17,34.89,96.05,72.85922,25.097,86.228,33.243,16.39839,5.0054,2.97985
2018-10-03,80.316,83.42,12.420969,62.00549,48.25,191.4,31.97269,96.5,35.76,46.64,37.82,13.59,14.24,11.035,5.105,6.89293,199.45,47.44,21.93,313.8,8.56255,67.8999,6.10103,14.2,5.91128,69.679,56.11,66.07095,7.7749554,23.8,60.23,4.5266965,63.241,4.9378,31.97,8.5163,65.47,33.89,94.35,72.85922,24.647,87.378,33.193,16.49839,5.0454,2.96985
2018-10-04,79.466,80.52,12.2651268,62.10549,47.9,189.2,31.609054,95.0,35.44,47.49,37.97,13.49,13.62,10.755,5.295,6.53293,196.45,46.44,21.28,306.2,8.79255,66.0999,5.93103,13.66,5.75128,69.479,56.11,65.87095,7.9207878,23.15,60.13,4.3933625,61.391,4.8078,32.62,8.3763,63.02,33.44,92.3,72.10922,24.247,82.528,32.843,16.17839,4.8554,2.90985
2018-10-05,79.066,79.12,12.2651268,62.50549,47.65,191.0,31.7454175,95.0,36.08,47.09,37.62,13.37,13.78,10.895,5.415,6.56293,195.85,45.69,21.53,302.8,8.49255,63.9499,5.87103,13.44,5.68128,71.379,55.96,65.77095,7.6707894,23.3,59.78,4.4066959,61.191,4.7678,33.22,8.4963,62.22,33.34,90.2,72.05922,23.747,80.428,32.793,16.09839,4.8854,2.90985
2018-10-08,77.166,79.32,12.247811,62.10549,48.0,191.6,31.6545085,94.3,34.96,43.89,37.52,13.27,13.54,10.975,5.235,6.23293,192.65,44.59,21.08,296.8,8.51255,62.8499,5.76103,13.02,5.57128,71.879,56.11,63.67095,7.733289,22.7,60.08,4.2333617,60.991,4.7078,31.82,7.8463,57.47,32.94,86.6,70.30922,22.847,75.228,32.543,15.99839,4.9354,2.88985
2018-10-09,77.216,79.92,12.247811,61.70549,48.55,191.6,31.881781,94.9,33.8,43.44,36.87,13.43,12.8,11.075,5.295,6.15293,192.65,44.54,21.03,291.6,8.43255,63.5999,5.86103,13.32,5.60128,72.229,57.36,61.47095,7.9103712,22.85,58.98,4.2600285,60.441,4.7478,31.67,7.7263,54.67,29.34,86.0,70.15922,22.897,74.028,32.343,16.05839,4.9354,2.90985
2018-10-10,77.566,80.92,12.3517058,62.15549,47.7,191.8,31.245418,93.8,33.68,43.59,36.77,13.31,13.16,11.095,5.395,6.08293,190.85,44.24,21.73,284.2,8.55255,65.3999,5.87103,13.46,5.58128,74.579,55.76,61.57095,7.6187064,23.0,59.38,4.2600285,60.641,4.7478,31.57,7.3863,56.37,29.99,81.65,70.30922,22.347,74.528,32.243,16.15839,5.0054,2.91985
2018-10-11,75.816,80.02,12.1785478,60.8884,47.5,186.0,30.2908735,90.8,33.24,41.44,36.37,12.57,12.3,10.675,5.325,5.99293,178.75,42.69,20.63,264.8,8.51255,64.5499,5.63103,12.9,5.39128,72.329,56.11,60.07095,7.889538,21.75,60.68,4.0200273,57.941,4.5878,30.17,6.7763,55.42,29.19,80.3,67.65922,22.297,69.828,31.193,15.67839,4.8254,2.84985
2018-10-12,75.216,79.97,12.1785478,60.8884,46.95,186.0,30.4726915,90.1,33.56,44.29,36.17,12.91,13.48,10.735,5.455,6.08293,183.05,42.44,21.23,286.2,8.37255,64.9499,5.60103,13.12,5.51128,71.829,54.46,59.52095,7.9207878,23.15,60.93,4.2333617,60.391,4.6978,31.37,7.2563,58.12,30.54,83.05,69.25922,22.597,77.478,31.443,16.13839,4.8254,2.88985
2018-10-15,75.166,78.92,12.0919688,59.5884,47.3,185.9,29.972692,89.1,33.96,43.19,36.17,13.07,13.24,10.535,5.465,6.02293,181.45,41.69,20.73,280.6,8.60255,65.1999,5.64103,13.2,5.37128,70.429,54.71,57.47095,8.1395364,22.35,61.68,4.3800291,59.841,4.5878,30.87,6.6863,62.82,29.54,79.75,68.80922,22.047,77.628,30.893,15.87839,4.7354,2.82985
2018-10-16,74.666,78.72,12.0919688,59.6384,47.4,185.7,29.9272375,88.3,34.0,43.54,36.47,12.97,13.44,10.595,5.255,6.06293,181.85,41.94,20.58,279.2,8.52255,64.4999,5.69103,13.54,5.39128,71.529,55.61,56.47095,8.2332858,22.5,61.88,4.3400289,58.891,4.6078,30.32,6.9763,65.57,29.14,80.3,68.85922,22.447,79.478,30.593,16.03839,4.7854,2.82985
2018-10-18,74.666,79.52,12.1266004,59.3884,47.4,184.7,30.427237,88.2,34.88,43.99,36.37,12.73,13.1,10.655,5.315,5.77293,184.85,41.09,20.98,278.8,8.55255,66.7999,5.60103,13.24,5.38128,71.979,54.61,57.62095,8.2749522,22.3,62.38,4.2800286,59.291,4.5978,30.72,6.7963,60.62,29.89,81.25,68.25922,22.597,81.328,30.243,15.99839,4.7954,2.80985
2018-10-19,74.316,80.62,12.3517058,58.6884,47.85,183.7,30.790873,88.8,34.08,44.24,35.72,12.81,13.42,10.795,5.385,5.77293,191.05,40.64,21.48,279.8,8.46255,66.1499,5.56103,12.7,5.50128,71.679,56.01,57.87095,8.774949,22.95,63.58,4.3466956,59.741,4.6578,30.82,7.0263,58.47,30.14,79.15,69.60922,22.747,82.178,30.593,16.25839,4.8654,2.85985
2018-10-22,75.666,80.77,12.420969,59.1884,46.9,186.1,30.8363275,89.5,34.08,45.84,36.02,13.05,14.52,10.855,5.555,5.86293,198.05,41.09,22.33,289.0,8.41255,66.8999,5.67103,13.16,5.65128,71.329,53.61,59.37095,8.5353672,24.8,63.63,4.8200313,62.091,4.7878,32.17,7.1463,58.47,32.14,82.8,72.05922,24.447,84.228,30.893,16.83839,4.9054,2.91985
2018-10-23,73.566,77.92,12.1439162,57.2384,47.2,179.6,30.3817825,87.1,33.6,42.09,35.97,12.73,14.06,10.595,5.205,5.64293,191.65,40.99,21.63,275.6,8.27255,65.2999,5.56103,12.74,5.50128,68.329,53.86,58.57095,8.3999514,23.0,63.33,4.5000297,59.091,4.6678,30.32,6.6963,54.27,31.44,84.2,71.45922,23.497,80.828,30.343,16.37839,4.8454,2.84985
2018-10-24,74.116,78.12,12.1785478,56.4384,46.95,181.3,30.1090555,86.4,33.72,41.69,35.67,12.77,14.0,10.675,5.185,5.71293,193.05,40.69,21.68,273.6,7.85255,65.8499,5.45103,12.2,5.52128,68.529,52.66,58.37095,8.4832842,23.2,64.33,4.5533633,58.141,4.7178,30.02,6.7963,53.37,31.49,83.35,71.45922,23.347,77.028,30.043,16.21839,4.8854,2.84985
2018-10-25,73.116,78.82,12.2997584,55.8884,46.2,177.4,29.881783,86.3,33.92,41.09,35.52,12.55,13.86,10.735,5.295,5.61293,192.65,39.09,21.88,266.8,7.82255,65.4499,5.29103,11.8,5.50128,67.929,52.86,59.27095,8.202036,23.55,63.88,4.626697,56.791,4.7078,28.57,7.1463,51.57,30.69,82.0,70.95922,23.497,70.978,29.293,16.11839,4.9554,2.84985
2018-10-26,71.916,77.42,12.2304952,55.3384,46.6,172.3,29.518147,88.0,33.6,40.94,35.12,12.57,13.4,10.635,5.235,5.66293,190.85,35.94,22.03,257.8,7.89255,65.8999,5.20103,12.02,5.47128,66.879,52.86,59.77095,8.0562036,23.65,64.58,4.4533628,56.841,4.6878,27.42,7.1463,51.67,30.14,79.2,69.95922,22.597,62.928,28.443,14.97839,4.9754,2.83985
2018-10-29,72.866,79.07,12.2997584,58.3884,46.1,172.5,29.7454195,89.2,33.76,40.44,35.57,12.53,13.02,10.835,5.085,5.68293,187.45,34.34,22.48,257.8,8.22255,66.1499,5.22103,12.02,5.47128,65.629,52.46,58.77095,8.0666202,23.95,66.03,4.3066954,56.991,4.7078,27.52,7.1463,51.37,29.79,80.2,68.30922,22.397,62.028,28.743,14.81839,5.0954,2.84985
2018-10-30,72.066,78.72,12.247811,57.9884,46.75,164.8,29.427238,87.2,34.32,39.39,35.67,12.59,13.34,10.915,5.105,5.81293,186.65,33.89,22.18,250.0,8.08255,65.0999,5.19103,12.18,5.50128,65.229,52.41,57.32095,8.3791182,24.0,66.38,4.3800291,55.691,4.7078,27.32,7.0263,51.37,29.64,79.4,68.10922,21.747,62.778,26.543,14.51839,5.1754,2.87985
2018-10-31,72.866,79.92,12.2997584,59.2384,46.05,166.3,29.699965,87.3,35.36,41.04,36.47,12.69,14.4,10.935,4.975,5.63293,190.05,34.64,22.58,264.8,8.25255,62.4999,5.38103,12.08,5.52128,67.129,52.96,56.87095,8.6082834,24.15,65.93,4.5800301,56.791,4.7278,27.92,7.1863,51.97,31.04,82.9,69.40922,22.697,66.528,26.393,14.63839,5.1854,2.91985
2018-11-01,73.266,78.82,12.2131794,59.8884,47.45,167.9,29.699965,89.3,34.64,42.39,35.72,12.77,14.76,10.975,4.765,5.66293,195.65,37.19,23.73,275.6,8.18255,63.7499,5.43103,12.06,5.61128,67.779,54.01,56.77095,9.2749458,25.4,67.98,4.8133646,58.741,4.7978,28.82,7.9563,54.47,31.99,83.1,70.50922,23.397,71.528,26.893,14.73839,5.1554,2.94985
2018-11-02,75.816,79.67,12.4556006,61.2384,46.6,175.0,30.9272365,92.3,35.52,46.54,36.17,13.17,16.56,11.235,5.485,5.86293,209.25,41.34,24.58,301.4,8.33255,65.2999,5.46103,12.2,5.88128,67.879,52.91,58.57095,9.243696,26.05,68.08,5.3533673,61.691,4.9878,32.22,8.3163,52.42,34.09,90.6,74.60922,24.597,79.028,27.943,15.75839,5.2354,3.03985
2018-11-05,73.966,78.32,12.2824426,60.3384,47.05,169.3,30.4726915,90.6,35.52,45.19,36.12,13.11,16.08,11.115,5.275,5.93293,203.05,39.44,23.73,290.2,8.09255,63.7999,5.44103,12.14,5.79128,66.579,53.36,57.17095,9.4728612,24.9,68.33,5.1800331,59.641,4.8678,30.97,7.8163,53.42,33.84,88.1,73.55922,24.547,77.028,27.293,15.39839,5.2454,2.98985
2018-11-06,75.166,78.92,12.3170742,60.8884,46.95,168.1,31.0636,92.9,35.84,44.44,36.47,13.17,15.6,11.295,5.345,6.05293,203.85,38.94,23.73,289.8,8.08255,64.9999,5.57103,12.52,5.84128,67.629,53.01,57.47095,9.5457774,25.55,67.13,5.3667007,59.941,4.8778,30.52,7.8363,52.37,33.54,88.9,74.20922,24.997,74.028,27.093,15.45839,5.2254,2.99985
2018-11-07,74.466,77.77,12.1958636,60.7884,47.25,165.8,30.9272365,92.6,34.96,44.64,35.87,13.51,14.8,11.315,5.445,6.03293,206.45,40.54,23.68,291.2,8.20255,65.6499,5.61103,12.48,5.83128,66.679,52.96,58.27095,9.3374454,25.7,66.68,5.3533673,61.041,4.8978,30.77,7.8263,51.67,34.09,90.75,74.10922,25.097,73.528,26.893,15.43839,5.2554,3.00985
2018-11-08,74.416,78.82,12.2651268,60.7384,46.7,165.9,31.0181455,93.0,34.88,42.89,36.37,13.47,14.48,11.475,5.585,6.08293,209.05,39.79,23.88,291.4,8.19255,65.5499,5.69103,12.78,5.89128,68.679,52.56,58.27095,9.295779,25.6,66.63,5.293367,60.791,4.9178,29.62,7.8563,51.82,34.04,92.1,74.25922,24.647,71.778,26.743,15.55839,5.3154,3.01985
2018-11-09,72.916,77.72,12.1785478,59.4884,47.05,160.6,30.4726915,91.4,35.04,41.54,36.47,13.17,13.96,11.295,5.585,5.98293,203.45,38.94,23.23,277.0,8.40255,64.9999,5.55103,12.16,5.73128,66.729,52.76,57.62095,9.452028,24.7,66.38,5.1533663,60.091,4.7678,28.72,7.4863,53.42,33.29,88.45,72.70922,24.097,70.828,26.143,15.29839,5.2554,2.92985
2018-11-12,73.866,79.07,12.3170742,59.8884,47.4,161.1,30.427237,90.65,35.2,41.39,36.52,13.33,13.82,11.275,5.575,5.91293,204.85,38.14,23.03,268.4,8.48255,65.4499,5.60103,12.36,5.72128,68.029,52.81,57.27095,9.5249442,25.0,64.98,5.2333667,61.091,4.7678,28.47,7.5363,54.87,32.69,88.05,72.35922,23.647,70.428,26.343,15.33839,5.2054,2.91985
2018-11-13,74.266,79.07,12.3863374,59.5884,47.45,162.2,30.336328,91.75,36.16,42.74,37.37,13.35,14.5,11.315,5.705,5.93293,206.85,37.94,23.08,272.2,8.53255,65.2999,5.52103,11.94,5.74128,68.929,53.01,58.77095,8.983281,25.6,64.78,5.2800336,62.191,4.7878,28.52,7.6763,53.37,32.99,90.3,72.95922,24.347,72.478,26.343,15.47839,5.1954,2.91985
2018-11-14,73.866,79.42,12.420969,60.0884,48.1,161.3,30.7454185,91.55,36.4,43.04,37.17,13.33,14.26,11.435,5.695,5.78293,207.65,38.99,23.33,270.0,8.43255,66.6499,5.31103,11.32,5.72128,68.929,53.76,57.77095,8.8478652,25.4,64.03,5.0400324,60.941,4.7878,28.72,7.7463,53.92,32.54,89.05,72.10922,24.197,72.478,26.243,15.35839,5.2054,2.90985
2018-11-15,75.316,80.92,12.6460744,60.8384,47.95,161.8,31.3817815,94.15,37.04,45.59,37.27,13.71,14.18,11.555,5.955,5.85293,211.05,40.89,24.08,285.8,8.37255,67.2499,5.34103,11.58,5.80128,70.279,53.16,57.67095,8.827032,25.6,62.78,4.8466981,61.641,4.8378,29.62,7.9963,56.37,34.34,91.55,72.65922,24.347,74.378,26.643,15.77839,5.2154,2.93985
2018-11-16,75.416,80.37,12.4902322,61.0384,48.2,163.5,31.336327,95.45,36.48,44.89,37.02,13.59,14.18,11.615,5.915,5.95293,210.45,40.59,24.48,288.2,8.34255,66.2999,5.32103,11.72,5.83128,70.679,53.26,57.67095,8.670783,26.05,62.83,4.8000312,62.041,4.8578,29.32,7.9263,55.17,34.14,90.05,72.50922,24.597,73.478,27.293,16.01839,5.2654,2.94985
2018-11-19,76.766,80.77,12.5768112,60.8884,47.9,162.2,31.881781,98.95,36.56,45.54,36.82,14.13,14.56,11.655,5.985,6.04293,210.05,41.09,25.53,289.0,8.36255,66.3499,5.31103,11.96,5.86128,71.079,52.61,57.82095,8.202036,27.35,62.18,4.9000317,62.991,4.8778,29.92,8.1763,53.07,35.19,91.2,72.35922,24.047,76.128,27.393,15.89839,5.2454,2.96985
2018-11-20,75.566,80.52,12.5768112,59.9384,47.6,158.9,31.2908725,96.85,36.64,43.69,37.47,13.91,14.0,11.495,5.755,5.95293,206.25,39.64,24.48,279.4,8.51255,65.8499,5.18103,11.66,5.78128,70.329,52.91,57.02095,8.3895348,27.0,61.63,4.6866973,60.191,4.8278,28.77,8.0263,50.02,34.39,90.0,70.75922,23.697,74.278,26.693,15.51839,5.2254,2.93985
2018-11-21,74.766,80.67,12.594127,60.1384,48.05,159.9,31.427236,98.15,36.4,45.39,37.32,13.97,14.68,11.555,5.615,5.86293,207.05,38.89,24.68,287.4,8.53255,66.3999,5.07103,11.34,5.80128,69.329,52.96,57.97095,8.09787,26.85,61.03,4.8533648,60.891,4.8578,29.22,8.4763,49.22,34.79,90.3,70.85922,24.097,75.728,26.793,15.51839,5.2254,2.95985
2018-11-22,75.116,80.72,12.7499692,60.7884,48.0,160.5,31.609054,98.15,37.92,46.04,38.07,13.91,14.84,11.535,5.605,5.82293,208.45,38.69,24.33,292.8,8.64255,67.5999,5.06103,11.44,5.78128,68.729,54.26,58.62095,8.045787,27.25,60.48,4.6066969,61.091,4.8478,29.77,8.1363,48.97,35.24,91.1,70.45922,23.997,72.678,26.743,15.41839,5.1954,2.95985
2018-11-23,75.416,80.97,12.680706,60.7384,48.8,160.3,31.3817815,97.65,37.6,45.29,38.07,13.71,14.36,11.555,5.475,5.76293,208.05,38.74,23.93,289.0,8.68255,67.2999,5.02103,11.28,5.78128,69.729,55.16,58.62095,8.149953,26.8,59.93,4.6066969,61.191,4.8478,29.42,7.8163,50.37,34.39,90.25,70.00922,23.797,71.178,26.793,15.35839,5.1954,2.94985
2018-11-26,77.266,82.62,12.940443,61.6884,48.3,163.2,32.3817805,100.65,37.76,47.34,38.22,13.75,14.58,11.775,5.535,5.77293,211.45,39.44,24.48,295.8,8.75255,68.3999,4.94103,11.4,5.90128,71.579,55.11,60.22095,8.1812028,26.35,59.83,4.6866973,62.341,4.9478,30.02,8.0363,50.32,34.74,90.85,70.85922,24.097,72.078,27.593,15.67839,5.2354,2.99985
2018-11-27,76.566,80.92,12.9923904,61.9384,48.95,162.7,31.9272355,100.55,38.32,47.84,37.72,13.75,14.66,11.675,5.485,5.74293,210.25,37.79,24.03,301.6,8.78255,67.3061,4.97103,11.14,5.91128,70.629,55.56,58.77095,8.2645356,26.55,59.13,4.7133641,61.791,4.9578,30.37,7.9263,49.77,34.99,91.05,70.80922,23.547,73.928,27.593,15.59839,5.2554,3.00985
2018-11-28,77.066,81.47,13.113601,62.4884,47.85,164.5,32.245417,101.05,37.44,49.14,38.17,13.91,14.92,11.835,5.445,5.87293,212.45,39.54,24.88,312.6,8.88255,68.9561,5.04103,11.42,5.99128,71.529,54.11,59.02095,8.0145372,26.55,59.58,4.8400314,62.141,5.0178,31.37,8.1963,47.27,34.54,91.65,71.60922,23.797,76.728,27.593,15.69839,5.2654,3.03985
2018-11-29,75.416,79.87,12.853864,61.4884,47.4,162.8,32.972689,102.15,38.48,47.14,38.37,14.07,14.84,11.715,5.305,5.86293,210.25,40.54,24.63,309.8,8.65255,69.7561,5.07103,11.44,5.94128,70.329,54.61,58.72095,8.0145372,25.8,59.83,4.626697,61.841,4.9478,31.07,8.2663,47.42,34.39,92.4,71.35922,23.897,75.178,27.393,15.79839,5.2454,3.00985
2018-11-30,75.716,78.27,13.0097062,61.7384,47.3,163.3,33.063598,100.35,38.72,46.69,38.57,14.33,14.82,11.735,5.195,5.92293,210.05,40.04,25.33,309.8,8.51255,68.8061,5.13103,11.92,5.97128,71.479,55.11,58.72095,8.1916194,26.55,58.03,4.6533638,61.291,4.9878,30.87,8.4163,46.52,34.39,91.3,71.25922,23.797,74.228,27.593,15.81839,5.2554,2.99985
2018-12-03,76.216,78.63,13.1309168,63.0384,47.1,166.5,33.609052,103.05,38.08,51.44,38.42,14.57,15.24,12.135,5.865,6.18293,217.05,42.99,25.53,322.6,8.43255,69.9561,5.34103,12.32,6.12128,69.179,54.71,59.32095,8.3687016,28.05,58.68,4.7666977,63.691,5.1378,34.92,8.5863,44.67,35.39,95.35,73.10922,24.547,80.028,28.193,16.63839,5.3554,3.07985
2018-12-04,76.266,78.93,13.20018,62.9384,46.95,169.9,33.427234,102.45,37.76,51.54,37.97,14.33,15.14,12.075,5.825,6.10293,221.85,42.89,25.03,326.2,8.26255,70.9561,5.31103,12.46,6.10128,69.579,54.11,59.62095,8.1812028,27.7,59.03,4.7133641,64.441,5.1878,34.67,8.5163,43.87,36.59,95.55,73.40922,24.497,78.328,28.443,16.53839,5.3854,3.06985
2018-12-05,74.566,80.68,13.1309168,61.1384,47.1,165.9,32.88178,101.85,38.16,50.54,38.47,14.07,14.48,11.875,5.825,5.99293,217.85,42.14,24.93,318.8,8.38255,71.3061,5.19103,11.94,6.01128,69.979,53.86,59.12095,6.9624606,27.15,57.83,4.5400265,62.241,5.1178,33.92,8.4663,44.27,36.99,94.9,73.05922,24.397,72.528,27.943,16.33839,5.3154,3.01985
2018-12-06,72.766,80.43,13.1655484,59.7884,47.6,162.8,32.699962,101.05,37.12,48.49,37.17,13.79,13.96,11.755,5.495,5.84293,213.05,42.49,24.23,302.0,8.49255,71.5561,5.07103,11.68,5.82128,69.879,53.76,56.62095,6.6499626,26.2,58.18,3.8000228,60.641,4.9778,32.67,8.1163,43.52,35.84,93.15,71.55922,23.597,68.478,27.393,15.79839,5.2154,2.94985
2018-12-07,72.416,81.33,13.1482326,58.5384,47.45,163.7,32.7454165,102.05,37.2,47.39,37.37,14.19,13.72,12.095,5.375,5.68293,211.05,42.74,24.48,308.4,8.53255,73.6561,4.95103,11.4,5.79128,71.379,53.06,57.32095,6.4103808,26.8,57.33,3.4933546,60.491,4.8978,32.02,8.0363,43.17,35.14,95.05,70.55922,23.447,65.828,26.793,15.45839,5.1554,2.88985
2018-12-10,69.716,80.58,13.0962852,58.5884,47.35,159.7,32.154508,100.05,38.0,48.04,38.27,13.65,13.46,11.775,5.295,5.67293,207.45,41.79,24.03,305.8,8.37255,71.0061,5.00103,11.44,5.69128,70.779,52.66,55.82095,6.5562132,25.65,56.68,3.4333543,59.341,4.8478,31.82,7.8563,42.87,34.89,92.0,69.65922,23.097,67.878,26.393,15.19839,5.1554,2.84985
2018-12-11,71.166,80.33,13.0962852,58.1884,48.35,159.0,31.881781,99.05,38.88,49.24,38.57,13.63,13.54,11.635,5.285,5.61293,209.05,41.79,23.78,309.0,8.36255,71.4561,4.93103,11.36,5.69128,69.529,53.66,55.27095,6.4207974,25.7,57.83,3.5200214,59.791,4.8278,32.47,7.9563,43.92,34.69,92.8,69.00922,23.597,72.328,26.343,15.09839,5.0754,2.84985
2018-12-12,72.766,79.98,13.0962852,58.8384,48.6,160.0,32.5635985,101.05,38.4,49.04,38.62,13.89,13.54,12.035,5.615,5.69293,212.05,40.64,25.13,314.6,8.23255,72.2061,5.02103,11.36,5.83128,71.029,54.31,51.82095,6.5978796,27.55,56.63,3.5000213,61.391,4.9478,31.52,8.2463,41.87,34.49,93.8,69.90922,23.547,73.528,26.843,15.45839,5.1754,2.88985
2018-12-13,72.816,80.28,13.1655484,60.0384,48.7,162.1,32.9272345,103.85,38.64,50.74,38.77,14.25,14.14,12.255,5.795,5.81293,216.25,40.74,25.93,316.4,8.26255,73.2561,5.09103,11.68,5.86128,71.279,53.91,49.72095,5.7749682,28.9,57.38,3.5533549,62.041,5.0178,32.82,8.5963,39.52,35.84,96.2,70.70922,24.547,73.028,27.243,15.77839,5.1754,2.92985
2018-12-14,73.116,80.73,13.2521274,58.9384,49.3,160.9,32.7454165,102.35,38.64,49.79,38.77,14.39,13.88,12.115,5.405,5.75293,214.25,40.34,25.23,306.6,8.13255,73.1561,5.01103,11.42,5.74128,68.779,54.76,50.27095,5.7958014,28.6,57.46,3.3800207,61.491,4.9278,32.32,8.3963,39.22,36.14,94.3,69.60922,24.097,69.328,26.993,15.57839,5.1154,2.88985
2018-12-17,73.566,82.18,13.3387064,59.0884,48.85,160.5,32.609053,102.75,38.96,48.84,38.57,14.13,13.5,12.195,5.505,5.73293,213.25,39.49,25.28,306.6,8.06255,73.4561,4.95103,11.3,5.75128,69.079,54.86,50.52095,5.858301,28.55,57.06,3.4066875,61.191,4.9678,31.82,8.2963,39.17,36.24,93.25,68.90922,23.947,68.528,26.943,15.51839,5.1254,2.89985
2018-12-18,72.066,81.78,13.2521274,58.6384,48.75,159.7,32.8363255,102.05,38.0,48.49,38.52,13.99,13.2,11.855,5.385,5.66293,211.65,38.94,24.58,300.6,7.88255,73.6061,4.83103,10.78,5.69128,68.829,54.31,48.52095,5.6916354,27.3,55.86,3.4600211,60.791,4.9178,31.37,7.9863,40.62,35.74,89.15,68.80922,23.647,67.678,26.643,15.49839,5.1554,2.86985
2018-12-19,72.466,80.93,13.2174958,58.9384,48.75,158.7,33.063598,103.75,37.44,49.34,38.27,14.15,13.22,11.775,5.485,5.36293,213.45,39.94,24.88,300.8,7.83255,72.8561,4.68103,10.5,5.69128,69.579,52.91,47.17095,5.4208038,27.8,56.31,3.373354,61.891,4.9178,31.97,8.0263,43.32,35.29,89.55,68.45922,23.647,67.328,26.543,15.61839,5.2454,2.88985
2018-12-20,71.566,81.13,13.2348116,58.3884,48.65,156.9,32.245417,103.05,38.0,47.24,38.87,13.75,13.02,11.535,5.465,5.33293,209.65,39.74,24.88,299.4,7.81255,72.5561,4.59103,10.34,5.64128,69.829,53.36,47.57095,5.5145532,27.65,55.81,3.3000203,61.591,4.8778,30.57,7.9663,42.47,34.54,88.6,66.85922,23.297,65.278,26.293,15.35839,5.1854,2.88985
