date,HK.00001,HK.00002,HK.00003,HK.00005,HK.00006,HK.00011,HK.00012,HK.00016,HK.00017,HK.00027,HK.00066,HK.00101,HK.00175,HK.00267,HK.00288,HK.00386,HK.00388,HK.00669,HK.00688,HK.00700,HK.00762,HK.00823,HK.00857,HK.00883,HK.00939,HK.00941,HK.01038,HK.01044,HK.01093,HK.01109,HK.01113,HK.01177,HK.01299,HK.01398,HK.01810,HK.01928,HK.02007,HK.02018,HK.02020,HK.02269,HK.02313,HK.02318,HK.02319,HK.02382,HK.02388,HK.02628,HK.03328,HK.03690,HK.03988
2021-01-05,56.0,72.24,11.84,38.98693,42.65,135.4,31.75,105.35,36.49,60.1,45.1,20.05,26.35,5.58,7.17,3.53,452.54,114.9,15.8,583.5,4.85,73.1,2.38,7.06,5.75,46.1,42.75,58.25,7.9,31.0,40.7,7.6,98.75,4.81,35.3,34.2,9.99,45.15,129.4,101.9,151.0,93.75,51.3,181.1,24.4,16.9,4.11,296.6,2.64
2021-01-06,56.1,71.74,11.7,40.33693,41.95,135.5,31.55,105.35,36.29,59.75,44.95,20.3,26.45,5.7,7.06,3.64,444.54,114.0,15.2,596.5,5.02,72.75,2.45,7.36,5.76,46.65,42.5,57.45,8.13,30.7,40.05,7.63,95.15,4.82,33.9,33.75,10.08,45.95,132.8,98.0,151.3,93.6,52.0,181.5,24.1,17.1,4.17,310.0,2.67
2021-01-07,57.0,71.04,11.56,42.23693,41.7,142.0,31.5,105.35,35.94,60.8,44.85,20.1,27.8,5.7,6.89,3.72,438.54,114.6,15.38,568.5,4.45,71.45,2.45,7.25,5.88,43.3,41.7,56.8,8.03,30.6,39.9,7.48,97.15,4.91,32.0,33.6,9.96,44.8,130.7,94.95,146.9,94.75,51.5,181.7,24.8,17.1,4.2,308.0,2.66
2021-01-08,57.2,71.49,11.6,42.23693,41.55,144.7,31.3,105.95,35.99,62.0,44.6,20.35,33.25,5.77,6.84,3.76,447.54,120.1,15.62,573.0,4.41,70.65,2.41,7.12,5.93,41.5,41.9,57.0,8.15,30.7,40.1,7.57,99.0,4.96,31.95,33.0,10.16,45.85,131.2,95.0,151.0,95.6,51.3,189.1,25.4,16.98,4.16,318.0,2.68
2021-01-11,56.65,71.09,11.52,41.83693,41.3,143.1,31.15,106.75,35.84,60.5,44.0,20.65,32.4,5.86,6.7,3.73,445.74,116.0,16.46,591.0,4.66,69.9,2.45,7.16,6.06,43.9,41.9,55.55,8.03,32.0,39.75,7.47,98.85,4.99,32.05,32.0,10.42,45.5,128.2,97.1,151.6,94.05,50.45,199.0,25.05,16.74,4.28,309.6,2.7
2021-01-12,57.55,71.04,11.46,42.08693,41.15,143.6,31.5,106.55,35.99,59.45,44.6,20.6,32.35,5.98,6.66,3.78,445.74,118.0,16.9,590.0,4.94,70.15,2.48,7.3,6.11,46.8,42.35,56.2,8.15,31.95,40.55,7.36,103.0,5.09,33.45,31.7,10.2,45.0,131.5,98.5,150.3,99.65,50.5,195.0,24.85,17.9,4.28,302.0,2.71
2021-01-13,58.1,70.94,11.34,41.58693,41.15,142.8,31.6,107.05,36.19,60.15,45.0,20.5,32.7,6.1,6.72,3.97,448.94,118.8,16.88,596.0,4.92,70.6,2.59,7.7,6.11,45.95,43.15,56.25,8.11,31.4,40.8,7.13,101.7,5.04,33.0,31.85,9.97,44.3,130.0,98.7,147.3,101.0,49.5,190.3,24.65,17.88,4.29,296.4,2.72
2021-01-14,57.4,71.39,11.32,41.83693,41.2,143.2,31.4,106.75,35.79,58.3,45.4,20.2,32.8,6.04,6.6,3.95,453.54,112.0,16.82,629.5,5.05,70.45,2.59,8.18,6.07,47.15,43.05,55.3,8.07,31.05,40.8,7.1,100.7,5.03,32.65,31.25,10.04,44.75,130.3,104.7,146.1,99.6,48.35,192.2,24.75,17.56,4.31,313.2,2.71
2021-01-15,56.85,70.59,11.28,41.78693,40.95,142.9,31.35,107.35,35.79,57.65,44.75,19.94,31.2,5.98,6.55,3.98,453.94,109.7,17.04,645.0,5.01,69.45,2.58,8.09,6.18,47.1,42.9,55.8,7.99,31.2,40.7,7.06,104.4,5.16,29.3,30.65,9.95,43.55,129.5,103.0,145.5,103.1,47.8,190.6,24.5,17.64,4.36,307.6,2.73
2021-01-18,57.15,70.54,11.24,40.88693,41.0,141.0,31.7,107.25,35.74,57.6,44.6,19.86,32.0,6.02,6.6,3.96,477.54,115.6,17.9,657.0,5.12,69.2,2.6,8.25,6.2,49.2,42.35,55.2,7.95,31.85,40.6,7.04,104.3,5.13,29.9,30.65,10.06,45.4,131.5,104.6,144.5,101.5,48.55,204.8,24.3,17.64,4.36,325.0,2.73
2021-01-19,58.2,71.29,11.3,42.63693,41.6,143.2,32.65,110.25,36.54,59.15,45.25,20.5,32.0,6.26,6.93,4.08,496.54,117.8,18.78,655.0,5.1,69.55,2.64,8.43,6.26,49.9,42.85,55.9,8.47,35.1,42.3,7.37,108.9,5.17,31.4,30.9,10.72,47.0,143.9,110.8,154.0,101.6,48.0,221.0,24.6,17.94,4.44,341.0,2.77
2021-01-20,57.75,71.49,11.16,42.08693,41.4,141.2,32.5,108.45,36.64,60.5,44.05,20.95,33.8,6.29,6.81,4.07,502.54,118.5,19.7,679.5,4.97,69.0,2.63,8.42,6.22,49.0,43.05,55.55,8.85,35.2,41.65,7.79,105.2,5.13,31.95,31.65,10.5,48.3,138.5,116.6,156.5,101.2,49.3,219.0,24.35,18.06,4.46,372.0,2.78
2021-01-21,57.55,72.09,11.3,43.18693,41.45,143.7,32.7,108.45,36.94,61.75,44.5,21.5,33.3,6.35,6.78,4.12,510.54,120.8,19.12,682.5,4.88,69.1,2.64,8.26,6.21,48.95,44.0,55.4,8.8,34.55,41.75,8.1,103.8,5.19,30.95,31.3,10.4,47.05,135.5,114.4,155.4,100.5,48.1,218.6,24.6,18.2,4.48,375.2,2.78
2021-01-22,56.5,71.49,11.28,42.03693,41.35,141.1,32.3,107.75,36.54,59.05,43.6,20.8,32.0,6.14,6.52,3.96,506.04,121.6,18.68,691.0,4.77,68.75,2.53,7.8,6.06,47.6,43.35,55.4,8.6,33.5,40.75,7.98,100.4,5.04,29.8,30.65,10.12,45.35,136.9,121.3,154.8,97.5,46.3,216.2,24.3,17.4,4.37,380.2,2.71
2021-01-25,54.9,70.89,11.16,41.63693,40.9,140.1,32.05,106.85,36.19,59.5,43.35,20.7,33.8,6.13,6.5,3.87,548.54,126.8,18.48,766.5,4.61,68.3,2.45,7.79,6.13,47.15,42.65,55.2,8.48,33.2,40.25,7.82,102.1,5.06,30.55,30.4,10.04,46.6,135.7,120.9,163.2,98.4,47.65,221.4,24.05,17.32,4.35,399.8,2.73
2021-01-26,55.25,71.29,11.14,41.03693,41.1,139.0,32.05,107.25,36.34,59.5,43.75,21.0,33.4,6.2,6.48,3.76,508.54,120.5,18.42,718.5,4.46,68.25,2.41,7.6,6.06,45.5,42.8,54.25,8.27,32.85,40.3,7.66,100.7,5.03,30.4,30.7,10.02,45.2,133.2,115.5,156.2,96.05,47.6,214.0,23.85,17.04,4.31,378.6,2.69
2021-01-27,56.1,72.49,11.16,41.58693,41.35,139.4,32.5,107.35,36.34,60.95,44.45,21.35,31.7,6.27,6.45,3.82,504.54,122.9,18.38,701.5,4.6,68.15,2.46,8.06,6.06,47.9,42.9,55.65,8.39,33.0,40.15,7.51,99.75,5.07,29.55,31.1,10.0,44.4,130.6,111.8,156.3,96.0,46.6,215.6,23.9,17.0,4.32,364.0,2.73
2021-01-28,55.15,72.29,11.2,40.38693,41.35,141.0,31.85,106.05,35.94,59.15,45.45,21.1,29.5,6.19,6.44,3.79,488.94,113.6,17.9,681.0,4.44,68.15,2.39,7.92,5.99,47.9,42.45,57.85,8.17,31.7,39.6,7.25,95.1,4.99,29.3,31.2,9.78,43.1,125.6,107.3,150.0,93.4,46.1,201.0,23.5,16.66,4.28,355.6,2.68
2021-01-29,53.7,71.49,11.14,39.78693,41.3,137.5,31.7,104.75,35.49,58.8,45.15,20.7,28.35,6.06,6.3,3.71,492.94,116.8,17.48,681.5,4.36,67.7,2.35,7.62,5.88,47.3,41.35,55.65,7.92,30.9,38.95,7.23,93.75,4.95,29.2,30.85,9.37,42.15,128.3,109.1,152.1,91.3,46.25,204.2,23.2,16.46,4.2,355.8,2.63
2021-02-01,55.05,71.19,11.06,39.58693,41.6,137.5,31.85,105.35,35.69,59.25,44.6,20.4,28.75,6.09,6.31,3.74,499.54,122.8,17.96,712.0,4.42,67.95,2.35,7.87,5.87,48.45,41.55,55.4,8.08,30.9,39.1,7.29,96.15,4.95,29.8,30.85,9.42,43.25,134.1,115.9,162.0,91.35,46.4,206.0,23.3,16.4,4.24,391.0,2.64
2021-02-02,54.95,70.94,11.06,39.78693,41.8,137.7,31.6,104.95,35.39,61.7,44.65,20.35,30.0,6.12,6.29,3.75,516.54,120.0,17.74,724.5,4.43,67.25,2.34,8.17,5.88,48.3,41.8,54.75,8.82,31.15,39.05,7.61,97.75,4.91,29.7,31.8,9.39,42.9,138.0,120.4,164.1,91.25,46.85,215.2,23.2,16.62,4.22,395.0,2.65
2021-02-03,53.9,70.99,10.96,40.18693,41.55,137.0,31.25,104.75,34.79,61.45,44.45,19.66,29.45,6.08,6.43,3.75,516.54,116.8,17.78,736.0,4.46,67.5,2.37,8.46,5.87,48.25,41.7,54.05,8.55,30.85,38.6,7.61,97.75,4.89,28.95,31.7,9.28,42.4,137.6,117.6,165.8,89.8,47.3,226.0,22.95,16.48,4.23,414.2,2.63
2021-02-04,53.5,71.09,10.92,39.83693,41.8,137.1,30.9,104.25,34.69,62.75,44.15,19.86,28.8,6.05,6.27,3.77,506.54,117.1,17.66,735.5,4.3,67.8,2.38,8.45,5.87,47.3,41.95,54.3,8.37,30.1,38.65,7.6,97.85,4.86,27.55,31.75,9.19,41.95,137.9,117.0,167.0,91.75,46.85,216.4,22.85,16.36,4.21,401.0,2.63
2021-02-05,53.05,70.84,10.9,40.53693,41.5,137.5,30.8,104.45,34.59,66.7,44.5,20.65,28.1,6.07,6.35,3.77,512.54,122.0,17.9,733.0,4.4,67.75,2.39,8.52,5.94,46.9,41.85,53.85,8.14,30.75,38.85,7.44,100.0,4.87,27.2,33.05,9.38,41.8,141.7,120.7,171.1,91.15,48.3,211.8,22.9,16.28,4.24,401.4,2.64
2021-02-08,52.5,70.94,10.92,40.18693,41.25,137.2,30.85,104.85,34.34,68.6,44.15,20.6,28.25,6.08,6.3,3.76,514.04,126.4,18.36,736.5,4.4,67.25,2.39,8.59,5.95,46.75,41.95,53.85,8.09,31.25,39.0,7.49,100.4,4.85,27.15,32.85,9.32,41.25,142.7,118.9,176.2,90.4,47.55,210.0,23.05,16.2,4.24,406.4,2.63
2021-02-09,53.45,70.69,10.9,40.53693,41.2,138.5,30.75,104.55,34.44,68.5,44.15,20.4,29.3,6.09,6.27,3.85,510.04,122.8,18.0,740.5,4.41,66.7,2.44,8.88,5.99,46.5,41.9,54.1,8.14,31.1,38.75,7.48,102.1,4.81,27.3,33.95,9.37,42.1,143.3,121.8,173.4,90.1,48.6,217.8,23.2,16.08,4.2,409.0,2.63
2021-02-10,53.5,70.99,10.9,41.43693,41.25,142.5,31.0,105.95,34.84,68.95,45.0,21.0,29.95,6.09,6.3,3.83,529.54,123.7,18.14,761.0,4.43,66.7,2.44,8.79,6.14,46.85,41.95,54.1,8.2,31.6,39.05,7.57,103.2,4.9,27.45,34.15,9.31,42.3,146.5,124.3,179.7,90.45,49.8,219.2,23.45,16.36,4.31,430.4,2.68
2021-02-11,53.5,70.99,10.98,41.33693,41.35,143.4,31.25,107.55,34.94,68.95,44.9,21.2,29.85,6.11,6.43,3.81,530.54,123.9,18.12,757.0,4.45,67.3,2.43,8.71,6.23,47.45,42.35,54.1,8.22,31.25,39.95,7.58,103.5,5.0,28.05,33.9,9.26,42.25,145.3,124.4,181.2,89.8,49.0,222.0,23.65,16.4,4.33,445.0,2.7
2021-02-16,55.2,71.74,11.14,44.58693,41.65,149.1,32.3,110.65,36.64,69.0,45.25,22.3,30.25,6.32,6.5,4.12,543.54,130.4,18.52,745.0,4.52,68.85,2.75,9.54,6.29,47.85,43.2,55.3,8.25,31.85,41.65,7.62,105.0,5.06,29.55,34.45,9.4,45.0,147.1,124.0,184.9,90.5,49.5,236.8,24.05,16.68,4.45,439.2,2.72
2021-02-17,55.55,70.99,11.06,44.88693,41.45,149.2,32.2,109.75,36.84,69.8,44.95,21.85,30.2,6.36,6.53,4.34,559.04,130.2,18.5,757.5,4.68,68.75,2.75,9.97,6.36,49.5,42.95,54.95,8.4,31.7,41.2,7.73,105.6,5.15,29.5,36.15,9.32,48.2,147.1,122.7,181.5,93.1,48.3,232.4,24.25,17.1,4.55,451.4,2.75
2021-02-18,55.1,71.14,11.06,45.23693,41.55,147.6,31.85,109.85,36.59,68.3,44.9,21.85,29.4,6.41,6.51,4.34,561.04,128.6,18.42,747.5,4.75,69.6,2.7,10.12,6.23,50.5,42.5,55.1,8.27,32.4,41.25,7.59,101.4,5.08,28.8,36.0,9.3,45.4,143.1,116.4,181.1,93.2,47.1,226.6,24.1,16.82,4.48,428.0,2.72
2021-02-19,55.3,70.99,11.1,44.38693,41.65,147.8,32.15,112.65,36.54,66.9,45.2,21.65,29.25,6.36,6.49,4.23,562.54,127.5,18.84,741.0,5.08,70.15,2.67,9.91,6.15,53.75,42.85,55.35,8.64,32.9,42.6,7.63,101.5,5.02,30.65,35.45,9.28,46.05,143.7,117.2,182.0,95.5,48.85,224.0,24.3,16.96,4.46,423.6,2.72
2021-02-22,56.4,72.04,11.22,45.33693,41.85,150.0,32.85,117.05,38.14,69.85,45.05,21.65,28.35,6.61,6.8,4.4,558.04,123.8,18.72,713.5,5.4,69.8,2.8,10.06,6.24,55.65,42.75,54.9,8.41,33.6,43.75,7.4,100.6,5.13,29.0,35.85,9.39,43.9,136.8,107.9,179.9,94.35,47.35,212.6,24.4,16.74,4.46,400.2,2.74
2021-02-23,58.1,73.99,11.52,45.53693,42.85,149.7,34.25,123.05,40.14,76.05,46.3,21.2,27.5,6.74,6.7,4.55,553.54,128.3,19.06,707.0,5.3,71.85,2.89,10.4,6.37,55.9,43.4,54.75,8.55,33.6,45.9,8.29,105.4,5.27,28.1,38.55,9.43,43.7,134.1,107.2,175.9,96.3,46.5,208.2,25.25,16.92,4.51,392.8,2.79
2021-02-24,59.1,75.69,11.72,44.93693,43.2,146.3,33.75,119.75,39.24,74.9,46.15,20.75,25.9,6.71,6.72,4.43,504.54,122.2,18.66,687.0,5.1,72.5,2.81,9.64,6.24,54.8,43.35,55.5,8.32,32.95,45.95,8.5,101.4,5.17,26.85,37.45,9.21,42.8,127.6,102.2,167.0,95.1,44.45,197.4,25.1,16.76,4.51,365.8,2.76
2021-02-25,61.75,75.04,11.68,46.48693,43.7,149.2,34.5,123.75,40.44,74.05,47.7,20.8,26.6,6.78,6.96,4.52,495.54,123.5,20.1,691.5,5.05,74.25,2.88,9.86,6.35,54.8,46.0,55.25,8.27,36.65,47.5,8.75,100.9,5.24,26.85,37.8,9.89,42.75,125.9,104.3,165.5,97.6,44.4,204.6,26.05,16.84,4.55,370.4,2.77
2021-02-26,58.6,74.44,11.7,46.13693,43.1,147.2,33.7,123.35,38.89,70.9,46.55,20.1,25.2,6.57,6.96,4.29,468.74,118.4,19.64,662.5,4.92,73.2,2.78,9.25,6.23,53.7,44.95,53.7,8.1,36.85,45.55,8.63,97.05,5.06,25.3,36.3,9.65,41.8,119.0,96.05,161.1,95.3,42.4,194.0,25.8,16.36,4.38,340.0,2.72
2021-03-01,58.8,73.44,11.52,44.93693,42.8,145.2,33.45,118.75,37.94,72.45,45.95,19.84,26.05,6.54,6.86,4.26,485.14,121.8,19.5,697.0,5.15,71.35,2.81,9.15,6.14,56.35,44.4,53.6,8.19,36.3,45.0,8.67,99.9,5.04,25.8,36.65,9.5,42.4,128.2,102.3,166.0,95.7,43.05,200.2,25.45,16.3,4.39,366.8,2.7
2021-03-02,57.8,72.69,11.34,43.88693,42.3,144.3,33.25,117.95,37.09,69.2,46.1,19.5,25.95,6.45,6.89,4.16,483.14,126.2,19.14,698.0,5.05,71.25,2.72,8.84,6.06,55.0,44.1,52.45,8.26,37.4,44.9,9.06,96.8,4.99,26.05,35.6,9.35,42.8,124.4,99.8,162.8,95.2,41.25,199.6,25.35,16.18,4.38,362.4,2.69
2021-03-03,58.4,73.04,11.4,45.08693,43.15,147.1,34.1,118.75,37.74,74.5,46.4,19.46,26.15,6.67,7.0,4.34,493.54,128.1,19.28,723.0,5.22,70.85,2.8,9.16,6.4,56.25,44.6,52.95,8.64,37.95,45.9,8.8,99.3,5.28,26.45,37.55,9.58,43.25,127.4,102.4,166.3,98.3,40.6,204.4,26.35,16.6,4.51,372.6,2.8
2021-03-04,59.15,73.49,11.56,45.38693,43.35,149.2,33.85,117.85,37.89,73.4,46.6,19.34,24.65,6.61,7.02,4.33,478.54,121.4,19.0,690.0,5.14,70.55,2.84,9.09,6.38,55.0,44.7,53.1,8.4,36.95,46.15,8.48,99.85,5.28,25.4,37.9,9.39,43.0,119.6,92.0,161.6,97.6,39.7,190.6,27.0,16.4,4.47,340.0,2.78
2021-03-05,59.25,73.15,11.54,44.93693,43.15,149.2,33.45,117.95,38.49,73.55,47.05,19.08,24.35,6.57,7.0,4.38,475.34,117.6,18.84,679.0,5.11,70.65,2.93,9.31,6.49,56.85,44.5,54.7,8.28,36.6,46.0,8.28,98.1,5.47,24.45,37.1,9.29,42.85,121.5,89.5,160.5,96.65,40.75,188.6,26.9,16.36,4.55,337.0,2.84
2021-03-08,60.55,73.45,11.7,46.58693,44.45,149.1,33.7,117.65,39.04,69.25,47.45,18.96,22.05,6.67,7.21,4.44,450.94,113.2,18.86,642.5,5.06,71.2,3.05,9.5,6.56,56.25,46.15,55.75,8.36,36.75,45.65,7.95,96.55,5.56,22.35,36.8,9.24,41.4,114.2,80.85,153.5,97.9,39.5,175.2,28.1,16.54,4.58,308.8,2.88
2021-03-09,63.5,74.0,11.86,47.58693,44.6,151.7,34.2,119.05,39.64,72.65,48.5,19.04,22.45,6.78,7.16,4.36,440.8,120.0,19.26,644.0,5.0,72.45,2.97,9.26,6.5,54.85,46.35,54.85,8.32,35.85,46.6,8.02,100.7,5.55,21.95,38.0,9.36,40.95,118.7,83.15,154.9,98.5,39.9,178.2,28.5,16.62,4.56,302.0,2.89
2021-03-10,61.55,73.7,11.74,46.58693,44.45,151.1,33.9,119.2,39.24,72.9,49.0,19.08,23.05,6.82,7.39,4.29,444.8,119.9,19.34,658.5,4.91,72.6,2.96,9.02,6.43,53.7,45.65,54.35,8.71,36.05,46.55,8.28,100.4,5.53,21.8,38.05,9.35,42.0,121.4,87.9,156.6,98.6,41.0,189.3,28.5,16.5,4.57,317.0,2.89
2021-03-11,61.7,73.45,11.72,46.9,44.6,152.4,33.95,117.9,39.84,72.95,48.75,19.54,23.95,6.73,7.43,4.34,461.2,127.1,19.52,680.5,4.84,71.85,3.04,9.3,6.55,53.35,45.7,54.85,9.66,35.6,46.7,8.5,101.4,5.57,21.85,38.15,9.22,42.9,126.5,94.35,163.7,99.1,43.2,192.4,28.3,16.48,4.6,344.6,2.87
2021-03-12,61.05,73.65,11.68,45.75,44.55,151.4,33.9,118.2,39.34,71.05,46.65,19.5,23.75,6.66,7.23,4.31,453.6,127.7,19.64,650.5,4.63,71.85,3.04,8.98,6.4,52.0,45.35,55.6,9.51,35.9,46.35,8.37,96.0,5.48,22.75,37.2,9.29,42.65,123.5,91.2,162.3,97.1,42.5,183.3,28.3,16.32,4.57,333.0,2.85
2021-03-15,63.35,74.1,11.74,46.5,44.95,152.0,34.15,117.3,40.14,72.5,46.35,19.4,23.25,6.75,7.22,4.47,446.0,128.3,20.0,628.0,4.64,71.8,3.06,9.12,6.61,52.05,46.0,55.1,9.44,37.75,46.85,8.51,100.0,5.6,24.35,38.5,9.42,43.0,118.1,86.5,160.6,98.05,42.55,178.1,28.9,16.4,4.62,317.2,2.91
2021-03-16,62.65,74.2,11.78,45.8,44.9,152.0,34.2,116.8,39.84,74.8,45.7,19.5,23.95,6.78,7.29,4.47,453.2,135.0,20.9,630.5,4.64,71.25,3.03,9.07,6.58,53.05,45.95,55.4,9.92,37.95,46.05,8.8,97.5,5.53,26.3,39.1,9.69,42.85,121.1,91.25,165.5,97.85,44.0,184.0,28.7,16.44,4.61,329.6,2.89
2021-03-17,62.05,74.7,11.84,45.75,44.65,150.9,33.9,117.1,39.75,78.25,45.55,19.54,24.55,6.77,7.19,4.35,454.6,134.5,21.1,624.5,4.61,71.3,3.01,8.95,6.58,53.6,45.9,55.4,9.9,38.35,45.9,8.96,97.6,5.53,26.25,39.25,9.7,43.05,121.8,92.8,169.2,96.65,45.75,178.9,28.65,16.4,4.62,325.4,2.93
2021-03-18,62.9,74.5,11.86,46.8,44.95,151.3,34.2,117.7,39.7,76.4,45.15,19.68,24.7,6.77,7.18,4.32,470.0,134.2,20.95,640.5,4.61,70.5,3.02,8.77,6.6,53.6,46.55,54.3,9.59,38.95,47.05,8.85,98.25,5.51,26.2,40.2,9.69,43.0,125.5,95.25,172.0,95.95,46.2,195.8,28.65,16.38,4.61,337.4,2.93
2021-03-19,60.35,74.85,12.0,46.8,45.15,151.3,33.65,115.9,39.7,71.6,44.9,19.6,23.95,6.68,7.04,4.08,467.0,131.1,20.6,628.0,4.51,69.95,2.85,8.36,6.46,52.95,45.6,53.9,9.65,37.6,50.45,8.61,97.7,5.4,26.25,39.5,9.5,42.5,120.4,90.2,170.3,94.85,44.35,191.4,28.3,16.28,4.57,333.0,2.88
2021-03-22,62.5,75.9,12.24,46.0,46.3,150.4,34.3,116.2,40.0,70.8,44.65,19.64,24.15,6.7,7.08,4.1,456.2,126.3,21.2,633.5,4.47,70.05,2.88,8.34,6.59,52.6,46.4,52.05,9.52,38.5,49.4,8.52,96.75,5.5,26.75,39.1,9.55,42.7,120.3,90.35,165.2,94.0,43.65,181.8,28.55,16.3,4.71,320.6,2.94
2021-03-23,62.8,75.05,12.14,45.35,45.65,149.4,34.35,117.0,39.25,69.45,44.4,19.62,22.55,6.63,6.99,4.06,449.0,126.0,21.1,628.5,4.45,70.0,2.81,8.26,6.51,52.15,46.15,51.6,9.22,38.15,49.05,8.31,96.35,5.47,25.65,38.8,9.51,41.85,117.7,87.4,161.9,93.85,42.75,178.6,28.55,16.22,4.62,303.8,2.92
2021-03-24,61.0,74.85,12.06,44.35,45.3,147.9,33.1,113.0,37.95,67.5,43.95,19.48,19.9,6.62,6.96,3.98,435.8,124.0,20.8,623.5,4.39,69.85,2.78,8.11,6.4,52.1,45.45,51.3,9.01,38.1,47.95,7.98,92.75,5.39,25.0,37.2,9.41,40.1,111.9,87.95,158.9,93.15,41.85,168.2,27.8,16.08,4.59,292.0,2.89
2021-03-25,60.5,75.45,12.14,44.75,45.7,150.0,33.25,112.2,38.25,70.2,44.3,19.6,19.68,6.61,7.02,3.98,449.6,126.6,20.45,606.0,4.39,69.9,2.77,8.08,6.37,51.0,45.75,51.8,8.91,37.95,47.65,7.68,95.4,5.36,23.9,37.95,9.0,39.65,121.3,91.9,152.4,93.45,43.5,172.9,28.3,16.06,4.61,287.4,2.91
2021-03-26,61.05,74.7,12.04,44.85,45.35,148.8,33.6,114.1,38.2,70.35,43.95,19.52,20.45,6.65,7.09,3.99,463.2,131.0,20.5,620.0,4.41,69.75,2.81,8.4,6.47,50.75,46.05,52.1,9.1,39.15,47.35,8.0,95.75,5.44,25.4,37.8,9.73,38.4,128.1,98.0,149.0,93.95,45.5,176.6,28.2,16.04,4.65,302.0,2.92
2021-03-29,62.1,75.55,12.3,45.1,45.65,150.6,33.95,116.2,38.65,71.25,44.2,19.82,19.9,6.91,7.04,4.21,466.8,129.2,21.8,612.0,4.41,70.5,2.85,8.28,6.68,51.0,46.55,52.35,9.07,40.8,47.7,7.8,96.1,5.59,25.05,38.05,9.86,38.65,123.7,96.25,145.0,93.7,44.5,172.4,28.25,16.16,4.92,280.4,2.95
2021-03-30,62.25,75.9,12.38,45.45,45.85,150.5,35.95,122.0,40.65,72.1,44.6,20.35,20.0,7.2,7.22,4.2,463.6,130.7,20.85,609.5,4.41,72.6,2.88,8.23,6.6,51.25,46.8,52.3,9.35,39.2,47.9,7.81,96.05,5.56,25.6,38.6,10.0,39.5,125.0,98.25,158.8,93.55,44.85,178.5,28.45,16.18,4.93,293.6,2.92
2021-03-31,61.95,75.5,12.3,45.5,45.9,150.5,34.9,117.8,40.2,70.0,44.05,20.2,19.78,7.36,6.3,4.14,457.4,133.0,20.2,610.0,4.39,70.8,2.81,8.13,6.54,50.95,46.2,51.1,9.4,37.65,47.2,7.78,94.3,5.58,25.75,38.85,9.98,39.15,126.8,97.35,161.1,92.55,44.5,177.2,27.15,16.06,4.95,298.2,2.96
2021-04-01,62.45,74.6,12.12,45.35,45.1,150.7,34.85,117.8,40.45,71.3,44.0,20.4,20.55,7.37,6.7,4.17,468.6,134.5,20.2,654.0,4.41,70.35,2.8,8.11,6.52,51.05,46.2,50.9,9.39,37.2,47.1,7.76,94.9,5.56,26.45,39.15,10.04,39.5,130.6,105.1,163.3,93.7,44.95,182.8,26.95,16.14,4.95,325.8,2.95
